sample_second,video_time_s,frame_index,track_id,label,confidence,bbox_x,bbox_y,bbox_width,bbox_height,center_x,center_y,area_px,displacement_px,speed_px_s,track_age_s,tracking_state,missed_frames
1.0,1.0,30,49,person,0.3165,849,748,87,154,892.5,825.0,13398,0.0,0.0,1.0,detected,0
1.0,1.0,30,50,person,0.5686,1632,513,114,164,1689.0,595.0,18696,0.0,0.0,1.0,detected,0
1.0,1.0,30,51,person,0.6059,1555,247,96,205,1603.0,349.5,19680,0.0,0.0,1.0,detected,0
1.0,1.0,30,53,person,0.4667,631,1622,101,97,681.5,1670.5,9797,0.0,0.0,1.0,detected,0
1.0,1.0,30,54,person,0.1691,1055,35,75,136,1092.5,103.0,10200,0.0,0.0,1.0,detected,0
1.0,1.0,30,55,person,0.7836,630,1678,98,247,679.0,1801.5,24206,0.0,0.0,1.0,detected,0
1.0,1.0,30,56,person,0.3302,1675,3369,180,235,1765.0,3486.5,42300,0.0,0.0,1.0,detected,0
1.0,1.0,30,58,person,0.5963,2062,2516,97,217,2110.5,2624.5,21049,0.0,0.0,1.0,detected,0
1.0,1.0,30,61,person,0.6143,693,933,91,261,738.5,1063.5,23751,0.0,0.0,1.0,detected,0
1.0,1.0,30,63,person,0.1928,812,2149,109,157,866.5,2227.5,17113,0.0,0.0,1.0,detected,0
1.0,1.0,30,67,person,0.1574,1125,1186,80,125,1165.0,1248.5,10000,0.0,0.0,0.933,detected,0
1.0,1.0,30,68,person,0.151,669,859,92,122,715.0,920.0,11224,0.0,0.0,0.933,detected,0
1.0,1.0,30,70,person,0.2881,1059,3463,198,154,1158.0,3540.0,30492,0.0,0.0,0.9,detected,0
1.0,1.0,30,75,person,0.2669,1422,1792,115,202,1479.5,1893.0,23230,0.0,0.0,0.767,detected,0
1.0,1.0,30,77,person,0.2557,1202,2561,109,192,1256.5,2657.0,20928,0.0,0.0,0.767,detected,0
1.0,1.0,30,78,person,0.676,1344,947,83,229,1385.5,1061.5,19007,0.0,0.0,0.767,detected,0
1.0,1.0,30,84,person,0.8686,425,1529,120,262,485.0,1660.0,31440,0.0,0.0,0.667,detected,0
1.0,1.0,30,86,person,0.7607,422,1672,111,246,477.5,1795.0,27306,0.0,0.0,0.667,detected,0
1.0,1.0,30,87,person,0.2855,764,58,66,224,797.0,170.0,14784,0.0,0.0,0.667,detected,0
1.0,1.0,30,88,person,0.7851,1630,612,99,242,1679.5,733.0,23958,0.0,0.0,0.633,detected,0
1.0,1.0,30,91,person,0.3733,2072,2089,88,166,2116.0,2172.0,14608,0.0,0.0,0.633,detected,0
1.0,1.0,30,94,person,0.2137,338,0,63,86,369.5,43.0,5418,0.0,0.0,0.567,predicted,3
2.0,2.0,60,1,person,0.8897,1479,515,78,251,1518.0,640.5,19578,59.7,59.7,2.0,detected,0
2.0,2.0,60,2,person,0.8319,457,1155,127,222,520.5,1266.0,28194,84.02,84.02,2.0,detected,0
2.0,2.0,60,3,person,0.6852,448,222,93,273,494.5,358.5,25389,83.79,83.79,2.0,detected,0
2.0,2.0,60,4,person,0.8332,472,1338,122,235,533.0,1455.5,28670,117.22,117.22,2.0,detected,0
2.0,2.0,60,5,person,0.8735,1401,889,92,244,1447.0,1011.0,22448,11.54,11.54,2.0,detected,0
2.0,2.0,60,6,person,0.8421,1130,1012,115,204,1187.5,1114.0,23460,15.21,15.21,2.0,detected,0
2.0,2.0,60,7,person,0.449,563,272,81,251,603.5,397.5,20331,83.2,83.2,2.0,detected,0
2.0,2.0,60,8,person,0.8238,1827,3284,183,255,1918.5,3411.5,46665,330.31,330.31,2.0,detected,0
2.0,2.0,60,9,person,0.8188,1311,434,69,187,1345.5,527.5,12903,111.97,111.97,2.0,detected,0
2.0,2.0,60,10,person,0.6641,506,1662,115,201,563.5,1762.5,23115,13.58,13.58,2.0,detected,0
2.0,2.0,60,11,person,0.778,470,2292,114,235,527.0,2409.5,26790,129.14,129.14,2.0,detected,0
2.0,2.0,60,12,person,0.8719,1562,1048,123,259,1623.5,1177.5,31857,117.53,117.53,2.0,detected,0
2.0,2.0,60,13,person,0.6275,1389,388,68,245,1423.0,510.5,16660,10.59,10.59,2.0,detected,0
2.0,2.0,60,14,person,0.7637,434,2121,126,190,497.0,2216.0,23940,121.94,121.94,2.0,detected,0
2.0,2.0,60,15,person,0.3404,630,906,98,249,679.0,1030.5,24402,9.51,9.51,2.0,detected,0
2.0,2.0,60,17,person,0.837,1424,122,119,267,1483.5,255.5,31773,71.81,71.81,2.0,detected,0
2.0,2.0,60,18,person,0.806,636,317,81,245,676.5,439.5,19845,75.43,75.43,2.0,detected,0
2.0,2.0,60,19,person,0.2809,382,1176,93,141,428.5,1246.5,13113,97.09,97.09,2.0,detected,0
2.0,2.0,60,20,person,0.7365,1115,1554,138,166,1184.0,1637.0,22908,4.0,4.0,2.0,detected,0
2.0,2.0,60,21,person,0.183,921,704,96,183,969.0,795.5,17568,76.32,76.32,2.0,detected,0
2.0,2.0,60,22,person,0.6535,1071,243,73,242,1107.5,364.0,17666,11.24,11.24,2.0,detected,0
2.0,2.0,60,23,person,0.8635,1560,585,99,244,1609.5,707.0,24156,48.02,48.02,2.0,detected,0
2.0,2.0,60,24,person,0.486,1496,1723,86,218,1539.0,1832.0,18748,16.51,16.51,2.0,detected,0
2.0,2.0,60,25,person,0.1513,1648,0,90,125,1693.0,62.5,11250,40.7,40.7,2.0,predicted,1
2.0,2.0,60,26,person,0.8705,1177,1890,191,264,1272.5,2022.0,50424,6.26,6.26,2.0,detected,0
2.0,2.0,60,27,person,0.1738,471,1486,87,151,514.5,1561.5,13137,144.69,144.69,2.0,detected,0
2.0,2.0,60,28,person,0.4768,1381,0,84,183,1423.0,91.5,15372,134.99,134.99,2.0,detected,0
2.0,2.0,60,29,person,0.3033,1585,130,92,233,1631.0,246.5,21436,65.76,65.76,2.0,detected,0
2.0,2.0,60,30,person,0.516,876,1172,95,232,923.5,1288.0,22040,12.09,12.09,2.0,detected,0
2.0,2.0,60,32,person,0.5653,850,285,73,236,886.5,403.0,17228,3.35,3.35,2.0,detected,0
2.0,2.0,60,34,person,0.3091,1124,1181,106,131,1177.0,1246.5,13886,20.4,20.4,2.0,detected,0
2.0,2.0,60,35,person,0.6005,745,3428,253,318,871.5,3587.0,80454,7.52,7.52,2.0,detected,0
2.0,2.0,60,37,person,0.8345,353,1398,123,281,414.5,1538.5,34563,135.56,135.56,2.0,detected,0
2.0,2.0,60,38,person,0.221,761,67,79,214,800.5,174.0,16906,166.48,166.48,2.0,predicted,1
2.0,2.0,60,40,person,0.433,1106,299,72,242,1142.0,420.0,17424,8.9,8.9,2.0,detected,0
2.0,2.0,60,41,person,0.2309,1051,3396,200,227,1151.0,3509.5,45400,6.5,6.5,2.0,detected,0
2.0,2.0,60,42,person,0.2245,1031,62,58,107,1060.0,115.5,6206,37.41,37.41,2.0,detected,0
2.0,2.0,60,43,person,0.2305,829,2244,126,119,892.0,2303.5,14994,12.35,12.35,2.0,detected,0
2.0,2.0,60,44,person,0.2695,352,1273,122,183,413.0,1364.5,22326,137.28,137.28,2.0,detected,0
2.0,2.0,60,45,person,0.1602,1501,2476,109,143,1555.5,2547.5,15587,5.66,5.66,2.0,detected,0
2.0,2.0,60,47,person,0.1967,905,0,51,114,930.5,57.0,5814,105.56,105.56,2.0,detected,0
2.0,2.0,60,48,person,0.2657,1504,2540,73,165,1540.5,2622.5,12045,18.56,18.56,2.0,detected,0
2.0,2.0,60,49,person,0.2214,833,772,93,127,879.5,835.5,11811,16.71,16.71,2.0,detected,0
2.0,2.0,60,50,person,0.7075,1643,468,102,127,1694.0,531.5,12954,63.7,63.7,2.0,detected,0
2.0,2.0,60,51,person,0.1897,1609,219,65,180,1641.5,309.0,11700,55.88,55.88,2.0,detected,0
2.0,2.0,60,53,person,0.4159,634,1611,86,146,677.0,1684.0,12556,14.23,14.23,2.0,detected,0
2.0,2.0,60,54,person,0.5566,1081,0,104,231,1133.0,115.5,24024,42.39,42.39,2.0,detected,0
2.0,2.0,60,55,person,0.6951,629,1672,93,251,675.5,1797.5,23343,5.32,5.32,2.0,detected,0
2.0,2.0,60,56,person,0.5217,1664,3748,164,92,1746.0,3794.0,15088,308.09,308.09,2.0,detected,0
2.0,2.0,60,57,person,0.5061,836,2,62,191,867.0,97.5,11842,0.0,0.0,2.0,detected,0
2.0,2.0,60,58,person,0.2361,2119,2448,58,124,2148.0,2510.0,7192,120.48,120.48,2.0,predicted,5
2.0,2.0,60,59,person,0.2497,966,3761,131,79,1031.5,3800.5,10349,0.0,0.0,2.0,detected,0
2.0,2.0,60,61,person,0.5533,690,933,90,264,735.0,1065.0,23760,3.81,3.81,2.0,detected,0
2.0,2.0,60,64,person,0.2089,886,85,125,153,948.5,161.5,19125,0.0,0.0,2.0,detected,0
2.0,2.0,60,70,person,0.3144,1055,3464,195,153,1152.5,3540.5,29835,5.52,5.52,1.9,detected,0
2.0,2.0,60,77,person,0.298,1232,2530,179,155,1321.5,2607.5,27745,81.7,81.7,1.767,detected,0
2.0,2.0,60,78,person,0.4217,1351,970,66,193,1384.0,1066.5,12738,5.22,5.22,1.767,detected,0
2.0,2.0,60,84,person,0.1905,405,1149,115,204,462.5,1251.0,23460,409.62,409.62,1.667,detected,0
2.0,2.0,60,86,person,0.5152,475,1491,99,198,524.5,1590.0,19602,210.32,210.32,1.667,detected,0
2.0,2.0,60,88,person,0.728,1633,556,79,240,1672.5,676.0,18960,57.43,57.43,1.633,detected,0
2.0,2.0,60,91,person,0.3918,2065,2076,95,173,2112.5,2162.5,16435,10.12,10.12,1.633,detected,0
2.0,2.0,60,105,person,0.2917,895,2036,139,196,964.5,2134.0,27244,0.0,0.0,1.367,detected,0
2.0,2.0,60,114,person,0.4014,631,857,124,297,693.0,1005.5,36828,0.0,0.0,1.2,detected,0
2.0,2.0,60,145,person,0.2308,138,1183,91,171,183.5,1268.5,15561,0.0,0.0,0.5,predicted,3
3.0,3.0,90,1,person,0.9009,1462,481,84,241,1504.0,601.5,20244,41.44,41.44,3.0,detected,0
3.0,3.0,90,2,person,0.2529,366,1101,93,173,412.5,1187.5,16089,133.51,133.51,3.0,detected,0
3.0,3.0,90,3,person,0.6121,502,171,80,255,542.0,298.5,20400,76.53,76.53,3.0,detected,0
3.0,3.0,90,4,person,0.837,517,1151,116,265,575.0,1283.5,30740,177.05,177.05,3.0,detected,0
3.0,3.0,90,5,person,0.85,1397,895,87,244,1440.5,1017.0,21228,8.85,8.85,3.0,detected,0
3.0,3.0,90,6,person,0.8256,1127,1019,124,225,1189.0,1131.5,27900,17.56,17.56,3.0,detected,0
3.0,3.0,90,7,person,0.5241,582,208,92,235,628.0,325.5,21620,76.05,76.05,3.0,detected,0
3.0,3.0,90,8,person,0.9105,1884,3656,207,184,1987.5,3748.0,38088,343.5,343.5,3.0,detected,0
3.0,3.0,90,9,person,0.6837,1285,353,70,196,1320.0,451.0,13720,80.64,80.64,3.0,detected,0
3.0,3.0,90,10,person,0.8148,503,1669,114,201,560.0,1769.5,22914,7.83,7.83,3.0,detected,0
3.0,3.0,90,11,person,0.6941,410,2428,120,260,470.0,2558.0,31200,159.06,159.06,3.0,detected,0
3.0,3.0,90,12,person,0.8729,1517,969,126,255,1580.0,1096.5,32130,91.94,91.94,3.0,detected,0
3.0,3.0,90,13,person,0.8883,1336,366,101,249,1386.5,490.5,25149,41.62,41.62,3.0,detected,0
3.0,3.0,90,14,person,0.7308,403,2256,127,188,466.5,2350.0,23876,137.43,137.43,3.0,detected,0
3.0,3.0,90,15,person,0.4387,623,908,70,252,658.0,1034.0,17640,21.29,21.29,3.0,detected,0
3.0,3.0,90,17,person,0.8708,1440,86,102,272,1491.0,222.0,27744,34.33,34.33,3.0,detected,0
3.0,3.0,90,18,person,0.8366,591,419,79,250,630.5,544.0,19750,114.18,114.18,3.0,detected,0
3.0,3.0,90,19,person,0.4715,370,1062,98,139,419.0,1131.5,13622,115.39,115.39,3.0,detected,0
3.0,3.0,90,20,person,0.7451,1112,1558,135,166,1179.5,1641.0,22410,6.02,6.02,3.0,detected,0
3.0,3.0,90,21,person,0.1541,922,718,92,166,968.0,801.0,15272,5.59,5.59,3.0,detected,0
3.0,3.0,90,22,person,0.7422,1061,250,78,243,1100.0,371.5,18954,10.61,10.61,3.0,detected,0
3.0,3.0,90,23,person,0.8534,1551,534,85,250,1593.5,659.0,21250,50.6,50.6,3.0,detected,0
3.0,3.0,90,24,person,0.6881,1491,1695,96,250,1539.0,1820.0,24000,12.0,12.0,3.0,detected,0
3.0,3.0,90,25,person,0.3889,1541,1,104,110,1593.0,56.0,11440,100.21,100.21,3.0,detected,0
3.0,3.0,90,26,person,0.8614,1177,1897,191,264,1272.5,2029.0,50424,7.0,7.0,3.0,detected,0
3.0,3.0,90,27,person,0.8735,446,982,111,226,501.5,1095.0,25086,466.68,466.68,3.0,detected,0
3.0,3.0,90,28,person,0.5219,1265,0,70,123,1300.0,61.5,8610,126.61,126.61,3.0,detected,0
3.0,3.0,90,29,person,0.5171,1665,109,97,145,1713.5,181.5,14065,105.03,105.03,3.0,detected,0
3.0,3.0,90,30,person,0.4484,872,1173,94,227,919.0,1286.5,21338,4.74,4.74,3.0,detected,0
3.0,3.0,90,32,person,0.4262,843,304,82,225,884.0,416.5,18450,13.73,13.73,3.0,detected,0
3.0,3.0,90,34,person,0.5252,1116,1188,106,135,1169.0,1255.5,14310,12.04,12.04,3.0,detected,0
3.0,3.0,90,35,person,0.5869,741,3434,256,321,869.0,3594.5,82176,7.91,7.91,3.0,detected,0
3.0,3.0,90,37,person,0.7663,370,1266,122,269,431.0,1400.5,32818,138.98,138.98,3.0,detected,0
3.0,3.0,90,38,person,0.1977,952,59,61,166,982.5,142.0,10126,184.79,184.79,3.0,detected,0
3.0,3.0,90,39,person,0.1609,995,3694,128,146,1059.0,3767.0,18688,10.11,5.06,3.0,detected,0
3.0,3.0,90,40,person,0.4032,1101,311,73,238,1137.5,430.0,17374,10.97,10.97,3.0,detected,0
3.0,3.0,90,42,person,0.3853,1024,72,62,194,1055.0,169.0,12028,53.73,53.73,3.0,detected,0
3.0,3.0,90,43,person,0.3084,826,2259,126,114,889.0,2316.0,14364,12.85,12.85,3.0,detected,0
3.0,3.0,90,44,person,0.2696,467,1183,81,176,507.5,1271.0,14256,132.94,132.94,3.0,detected,0
3.0,3.0,90,45,person,0.1599,1407,2660,130,187,1472.0,2753.5,24310,222.28,222.28,3.0,predicted,2
3.0,3.0,90,46,person,0.1768,1025,75,59,104,1054.5,127.0,6136,218.83,109.41,3.0,detected,0
3.0,3.0,90,47,person,0.1621,901,0,70,134,936.0,67.0,9380,11.41,11.41,3.0,detected,0
3.0,3.0,90,48,person,0.3786,1433,2550,142,137,1504.0,2618.5,19454,36.72,36.72,3.0,detected,0
3.0,3.0,90,49,person,0.1627,828,770,94,134,875.0,837.0,12596,4.74,4.74,3.0,predicted,4
3.0,3.0,90,50,person,0.6072,1618,446,89,150,1662.5,521.0,13350,33.2,33.2,3.0,detected,0
3.0,3.0,90,51,person,0.2303,1631,183,84,200,1673.0,283.0,16800,40.84,40.84,3.0,detected,0
3.0,3.0,90,53,person,0.2826,630,1623,123,134,691.5,1690.0,16482,15.69,15.69,3.0,detected,0
3.0,3.0,90,54,person,0.7291,1136,0,105,273,1188.5,136.5,28665,59.34,59.34,3.0,detected,0
3.0,3.0,90,55,person,0.7821,615,1680,101,250,665.5,1805.0,25250,12.5,12.5,3.0,detected,0
3.0,3.0,90,57,person,0.1502,828,7,58,141,857.0,77.5,8178,22.36,22.36,3.0,detected,0
3.0,3.0,90,59,person,0.2291,964,3772,122,67,1025.0,3805.5,8174,8.2,8.2,3.0,detected,0
3.0,3.0,90,61,person,0.6179,685,989,81,216,725.5,1097.0,17496,33.38,33.38,3.0,detected,0
3.0,3.0,90,64,person,0.285,849,116,129,129,913.5,180.5,16641,39.82,39.82,3.0,detected,0
3.0,3.0,90,68,person,0.1936,630,1622,118,113,689.0,1678.5,13334,758.95,379.47,2.933,detected,0
3.0,3.0,90,70,person,0.2998,1052,3461,195,157,1149.5,3539.5,30615,3.16,3.16,2.9,detected,0
3.0,3.0,90,77,person,0.1696,1185,2552,194,170,1282.0,2637.0,32980,49.3,49.3,2.767,detected,0
3.0,3.0,90,78,person,0.3944,1323,968,80,192,1363.0,1064.0,15360,21.15,21.15,2.767,detected,0
3.0,3.0,90,86,person,0.7391,493,1344,108,260,547.0,1474.0,28080,118.16,118.16,2.667,detected,0
3.0,3.0,90,87,person,0.3142,749,65,95,221,796.5,175.5,20995,5.52,2.76,2.667,detected,0
3.0,3.0,90,88,person,0.6654,1622,527,89,245,1666.5,649.5,21805,27.17,27.17,2.633,detected,0
3.0,3.0,90,91,person,0.3532,2060,2078,100,179,2110.0,2167.5,17900,5.59,5.59,2.633,detected,0
3.0,3.0,90,105,person,0.1941,900,2159,130,166,965.0,2242.0,21580,108.0,108.0,2.367,detected,0
3.0,3.0,90,114,person,0.2334,651,866,115,156,708.5,944.0,17940,63.42,63.42,2.2,detected,0
3.0,3.0,90,117,person,0.381,1195,2548,214,276,1302.0,2686.0,59064,0.0,0.0,2.133,detected,0
3.0,3.0,90,136,person,0.2134,1633,9,48,52,1657.0,35.0,2496,0.0,0.0,1.7,detected,0
3.0,3.0,90,141,person,0.3425,566,893,68,220,600.0,1003.0,14960,0.0,0.0,1.567,detected,0
3.0,3.0,90,195,person,0.3514,1030,0,57,129,1058.5,64.5,7353,0.0,0.0,0.267,detected,0
4.0,4.0,120,1,person,0.8847,1449,454,76,260,1487.0,584.0,19760,24.4,24.4,4.0,detected,0
4.0,4.0,120,4,person,0.7663,514,1039,111,262,569.5,1170.0,29082,113.63,113.63,4.0,detected,0
4.0,4.0,120,5,person,0.8839,1392,904,90,243,1437.0,1025.5,21870,9.19,9.19,4.0,detected,0
4.0,4.0,120,6,person,0.8782,1087,1013,127,254,1150.5,1140.0,32258,39.43,39.43,4.0,detected,0
4.0,4.0,120,7,person,0.51,598,161,87,249,641.5,285.5,21663,42.22,42.22,4.0,detected,0
4.0,4.0,120,10,person,0.8033,502,1672,117,206,560.5,1775.0,24102,5.52,5.52,4.0,detected,0
4.0,4.0,120,11,person,0.4005,377,2578,136,239,445.0,2697.5,32504,141.72,141.72,4.0,detected,0
4.0,4.0,120,12,person,0.8974,1491,891,115,257,1548.5,1019.5,29555,83.19,83.19,4.0,detected,0
4.0,4.0,120,13,person,0.805,1301,320,86,229,1344.0,434.5,19694,70.3,70.3,4.0,detected,0
4.0,4.0,120,14,person,0.7718,365,2394,139,195,434.5,2491.5,27105,145.07,145.07,4.0,detected,0
4.0,4.0,120,15,person,0.7376,621,924,69,243,655.5,1045.5,16767,11.77,11.77,4.0,detected,0
4.0,4.0,120,17,person,0.7179,1529,58,98,261,1578.0,188.5,25578,93.23,93.23,4.0,detected,0
4.0,4.0,120,18,person,0.8411,595,532,80,255,635.0,659.5,20400,115.59,115.59,4.0,detected,0
4.0,4.0,120,19,person,0.6667,373,970,112,175,429.0,1057.5,19600,74.67,74.67,4.0,detected,0
4.0,4.0,120,20,person,0.2208,1110,1566,135,169,1177.5,1650.5,22815,9.71,9.71,4.0,detected,0
4.0,4.0,120,21,person,0.1945,921,766,91,219,966.5,875.5,19929,74.52,74.52,4.0,detected,0
4.0,4.0,120,22,person,0.783,1057,260,80,242,1097.0,381.0,19360,9.96,9.96,4.0,detected,0
4.0,4.0,120,23,person,0.8731,1529,501,98,251,1578.0,626.5,24598,36.01,36.01,4.0,detected,0
4.0,4.0,120,24,person,0.7228,1488,1703,102,250,1539.0,1828.0,25500,8.0,8.0,4.0,detected,0
4.0,4.0,120,25,person,0.1541,1436,1,72,106,1472.0,54.0,7632,121.02,121.02,4.0,detected,0
4.0,4.0,120,26,person,0.7868,1174,1902,170,265,1259.0,2034.5,45050,14.58,14.58,4.0,detected,0
4.0,4.0,120,27,person,0.8913,458,882,108,226,512.0,995.0,24408,100.55,100.55,4.0,detected,0
4.0,4.0,120,28,person,0.4561,1230,17,68,230,1264.0,132.0,15640,79.16,79.16,4.0,detected,0
4.0,4.0,120,30,person,0.5929,872,1180,90,239,917.0,1299.5,21510,13.15,13.15,4.0,detected,0
4.0,4.0,120,32,person,0.1685,844,328,72,210,880.0,433.0,15120,16.98,16.98,4.0,detected,0
4.0,4.0,120,34,person,0.3941,1114,1197,108,133,1168.0,1263.5,14364,8.06,8.06,4.0,detected,0
4.0,4.0,120,35,person,0.693,741,3446,254,318,868.0,3605.0,80772,10.55,10.55,4.0,detected,0
4.0,4.0,120,37,person,0.8292,375,1144,112,305,431.0,1296.5,34160,104.0,104.0,4.0,detected,0
4.0,4.0,120,38,person,0.2786,1076,3,82,203,1117.0,104.5,16646,139.63,139.63,4.0,detected,0
4.0,4.0,120,39,person,0.1835,996,3704,125,136,1058.5,3772.0,17000,5.02,5.02,4.0,detected,0
4.0,4.0,120,40,person,0.3312,1099,324,73,234,1135.5,441.0,17082,11.18,11.18,4.0,detected,0
4.0,4.0,120,41,person,0.24,1050,3414,197,233,1148.5,3530.5,45901,21.15,10.57,4.0,detected,0
4.0,4.0,120,42,person,0.2249,1014,84,54,178,1041.0,173.0,9612,14.56,14.56,4.0,predicted,6
4.0,4.0,120,43,person,0.3012,824,2271,126,105,887.0,2323.5,13230,7.76,7.76,4.0,detected,0
4.0,4.0,120,45,person,0.1877,1495,2485,110,144,1550.0,2557.0,15840,211.41,211.41,4.0,detected,0
4.0,4.0,120,47,person,0.2337,881,3,48,153,905.0,79.5,7344,33.43,33.43,4.0,detected,0
4.0,4.0,120,48,person,0.2071,1401,2604,137,132,1469.5,2670.0,18084,61.99,61.99,4.0,predicted,6
4.0,4.0,120,50,person,0.2222,1617,415,99,150,1666.5,490.0,14850,31.26,31.26,4.0,detected,0
4.0,4.0,120,51,person,0.1792,1646,200,82,197,1687.0,298.5,16154,20.89,20.89,4.0,predicted,4
4.0,4.0,120,53,person,0.4557,627,1631,116,144,685.0,1703.0,16704,14.53,14.53,4.0,detected,0
4.0,4.0,120,54,person,0.6193,1163,22,107,265,1216.5,154.5,28355,33.29,33.29,4.0,detected,0
4.0,4.0,120,55,person,0.613,613,1730,101,224,663.5,1842.0,22624,37.05,37.05,4.0,detected,0
4.0,4.0,120,57,person,0.1655,806,17,79,169,845.5,101.5,13351,26.61,26.61,4.0,detected,0
4.0,4.0,120,61,person,0.6879,684,965,85,250,726.5,1090.0,21250,7.07,7.07,4.0,detected,0
4.0,4.0,120,64,person,0.1858,872,136,92,182,918.0,227.0,16744,46.72,46.72,4.0,detected,0
