sample_second,video_time_s,frame_index,track_id,label,confidence,bbox_x,bbox_y,bbox_width,bbox_height,center_x,center_y,area_px,displacement_px,speed_px_s,track_age_s,tracking_state,missed_frames
1.0,1.0,5,2,person,0.9141,1615,691,126,273,1678.0,827.5,34398,93.25,93.25,1.0,detected,0
1.0,1.0,5,3,person,0.7057,926,66,65,147,958.5,139.5,9555,48.71,48.71,1.0,detected,0
1.0,1.0,5,4,person,0.8986,1646,99,64,159,1678.0,178.5,10176,25.89,25.89,1.0,detected,0
1.0,1.0,5,5,person,0.8996,782,201,68,178,816.0,290.0,12104,73.63,73.63,1.0,detected,0
1.0,1.0,5,6,person,0.9109,865,215,54,174,892.0,302.0,9396,70.44,70.44,1.0,detected,0
1.0,1.0,5,7,person,0.8924,786,449,109,241,840.5,569.5,26269,108.7,108.7,1.0,detected,0
1.0,1.0,5,9,person,0.857,1468,18,81,147,1508.5,91.5,11907,25.16,25.16,1.0,detected,0
1.0,1.0,5,11,person,0.2839,1432,0,49,84,1456.5,42.0,4116,86.91,86.91,1.0,detected,0
1.0,1.0,5,12,person,0.8499,175,342,73,193,211.5,438.5,14089,131.58,131.58,1.0,detected,0
1.0,1.0,5,13,person,0.8361,1016,0,52,115,1042.0,57.5,5980,35.02,35.02,1.0,detected,0
1.0,1.0,5,14,person,0.7338,717,909,139,171,786.5,994.5,23769,113.83,113.83,1.0,detected,0
1.0,1.0,5,15,person,0.4947,15,281,73,155,51.5,358.5,11315,3.04,3.04,1.0,detected,0
1.0,1.0,5,16,person,0.8435,1135,0,43,92,1156.5,46.0,3956,20.89,20.89,1.0,detected,0
1.0,1.0,5,18,person,0.6035,1334,0,23,39,1345.5,19.5,897,5.66,5.66,1.0,detected,0
1.0,1.0,5,19,person,0.7927,353,207,84,185,395.0,299.5,15540,0.0,0.0,0.6,detected,0
1.0,1.0,5,21,person,0.7718,1754,639,72,161,1790.0,719.5,11592,0.0,0.0,0.6,detected,0
2.0,2.0,10,2,person,0.8855,1646,807,110,208,1701.0,911.0,22880,86.61,86.61,2.0,detected,0
2.0,2.0,10,3,person,0.6696,985,48,65,147,1017.5,121.5,9555,61.68,61.68,2.0,detected,0
2.0,2.0,10,4,person,0.9069,1650,74,63,151,1681.5,149.5,9513,29.21,29.21,2.0,detected,0
2.0,2.0,10,5,person,0.8945,862,168,67,169,895.5,252.5,11323,87.9,87.9,2.0,detected,0
2.0,2.0,10,6,person,0.8986,935,181,57,167,963.5,264.5,9519,80.74,80.74,2.0,detected,0
2.0,2.0,10,7,person,0.8903,674,519,121,252,734.5,645.0,30492,130.14,130.14,2.0,detected,0
2.0,2.0,10,9,person,0.8373,1492,0,79,139,1531.5,69.5,10981,31.83,31.83,2.0,detected,0
2.0,2.0,10,12,person,0.8999,14,399,89,202,58.5,500.0,17978,164.9,164.9,2.0,detected,0
2.0,2.0,10,13,person,0.8853,1047,0,51,98,1072.5,49.0,4998,31.66,31.66,2.0,detected,0
2.0,2.0,10,14,person,0.8778,819,794,133,255,885.5,921.5,33915,123.0,123.0,2.0,detected,0
2.0,2.0,10,15,person,0.4371,13,279,73,156,49.5,357.0,11388,2.5,2.5,2.0,detected,0
2.0,2.0,10,16,person,0.8393,1099,0,41,110,1119.5,55.0,4510,38.08,38.08,2.0,detected,0
2.0,2.0,10,17,person,0.469,111,286,60,133,141.0,352.5,7980,0.0,0.0,2.0,detected,0
2.0,2.0,10,18,person,0.3168,1343,0,23,26,1354.5,13.0,598,11.1,11.1,2.0,detected,0
2.0,2.0,10,19,person,0.8809,453,178,64,175,485.0,265.5,11200,96.21,96.21,1.6,detected,0
2.0,2.0,10,21,person,0.7913,1688,732,88,124,1732.0,794.0,10912,94.42,94.42,1.6,detected,0
2.0,2.0,10,29,person,0.2056,1885,866,34,213,1902.0,972.5,7242,0.0,0.0,0.8,detected,0
2.0,2.0,10,33,person,0.3611,1691,0,27,28,1704.5,14.0,756,0.0,0.0,0.2,detected,0
3.0,3.0,15,3,person,0.8728,1038,30,60,146,1068.0,103.0,8760,53.78,53.78,3.0,detected,0
3.0,3.0,15,4,person,0.9288,1657,52,58,146,1686.0,125.0,8468,24.91,24.91,3.0,detected,0
3.0,3.0,15,5,person,0.9128,938,142,64,160,970.0,222.0,10240,80.5,80.5,3.0,detected,0
3.0,3.0,15,6,person,0.9174,1000,150,57,160,1028.5,230.0,9120,73.59,73.59,3.0,detected,0
3.0,3.0,15,7,person,0.906,555,602,132,274,621.0,739.0,36168,147.37,147.37,3.0,detected,0
3.0,3.0,15,9,person,0.8106,1529,0,69,116,1563.5,58.0,8004,34.0,34.0,3.0,detected,0
3.0,3.0,15,13,person,0.6813,1074,0,49,84,1098.5,42.0,4116,26.93,26.93,3.0,detected,0
3.0,3.0,15,14,person,0.6135,911,695,122,246,972.0,818.0,30012,134.89,134.89,3.0,detected,0
3.0,3.0,15,15,person,0.6134,12,275,76,162,50.0,356.0,12312,1.12,1.12,3.0,detected,0
3.0,3.0,15,17,person,0.5248,111,286,60,132,141.0,352.0,7920,0.5,0.5,3.0,detected,0
3.0,3.0,15,19,person,0.7604,531,147,62,170,562.0,232.0,10540,83.97,83.97,2.6,detected,0
3.0,3.0,15,21,person,0.7238,1607,845,126,234,1670.0,962.0,29484,179.08,179.08,2.6,detected,0
3.0,3.0,15,29,person,0.2183,1885,866,34,211,1902.0,971.5,7174,1.0,1.0,1.8,detected,0
3.0,3.0,15,33,person,0.3017,1661,0,29,37,1675.5,18.5,1073,29.35,29.35,1.2,detected,0
3.0,3.0,15,36,person,0.6314,1767,413,93,219,1813.5,522.5,20367,0.0,0.0,0.4,detected,0
4.0,4.0,20,3,person,0.8523,1079,16,58,132,1108.0,82.0,7656,45.18,45.18,4.0,detected,0
4.0,4.0,20,4,person,0.8736,1667,32,57,140,1695.5,102.0,7980,24.88,24.88,4.0,detected,0
4.0,4.0,20,5,person,0.893,1005,112,58,159,1034.0,191.5,9222,70.9,70.9,4.0,detected,0
4.0,4.0,20,6,person,0.9101,1071,122,50,154,1096.0,199.0,7700,74.28,74.28,4.0,detected,0
4.0,4.0,20,7,person,0.8794,423,703,142,292,494.0,849.0,41464,168.01,168.01,4.0,detected,0
4.0,4.0,20,11,person,0.7481,1573,-2,63,99,1604.5,47.5,6237,148.1,49.37,4.0,detected,0
4.0,4.0,20,14,person,0.8982,995,610,118,234,1054.0,727.0,27612,122.49,122.49,4.0,detected,0
4.0,4.0,20,15,person,0.6001,13,276,76,160,51.0,356.0,12160,1.0,1.0,4.0,detected,0
4.0,4.0,20,16,person,0.2852,996,30,42,115,1017.0,87.5,4830,107.53,53.76,4.0,detected,0
4.0,4.0,20,17,person,0.5706,111,286,60,132,141.0,352.0,7920,0.0,0.0,4.0,detected,0
4.0,4.0,20,19,person,0.7752,604,122,56,162,632.0,203.0,9072,75.77,75.77,3.6,detected,0
4.0,4.0,20,21,person,0.8116,1585,978,103,102,1636.5,1029.0,10506,74.91,74.91,3.6,detected,0
4.0,4.0,20,29,person,0.2007,1887,865,33,185,1903.5,957.5,6105,14.08,14.08,2.8,detected,0
4.0,4.0,20,36,person,0.9198,1715,474,108,263,1769.0,605.5,28404,94.18,94.18,1.4,detected,0
5.0,5.0,25,3,person,0.8099,1116,1,55,133,1143.5,67.5,7315,38.35,38.35,5.0,detected,0
5.0,5.0,25,4,person,0.8862,1682,13,55,136,1709.5,81.0,7480,25.24,25.24,5.0,detected,0
5.0,5.0,25,5,person,0.8874,1059,85,58,156,1088.0,163.0,9048,61.06,61.06,5.0,detected,0
5.0,5.0,25,6,person,0.8955,1130,98,46,147,1153.0,171.5,6762,63.29,63.29,5.0,detected,0
5.0,5.0,25,7,person,0.7794,261,823,152,256,337.0,951.0,38912,187.22,187.22,5.0,detected,0
5.0,5.0,25,11,person,0.5894,1636,0,31,73,1651.5,36.5,2263,48.27,48.27,5.0,detected,0
5.0,5.0,25,14,person,0.9191,1067,536,111,219,1122.5,645.5,24309,106.46,106.46,5.0,detected,0
5.0,5.0,25,15,person,0.5813,14,278,75,158,51.5,357.0,11850,1.12,1.12,5.0,detected,0
5.0,5.0,25,16,person,0.8845,948,52,46,125,971.0,114.5,5750,53.34,53.34,5.0,detected,0
5.0,5.0,25,17,person,0.5444,111,287,60,131,141.0,352.5,7860,0.5,0.5,5.0,detected,0
5.0,5.0,25,19,person,0.7833,672,98,56,158,700.0,177.0,8848,72.8,72.8,4.6,detected,0
5.0,5.0,25,29,person,0.1515,1886,865,34,192,1903.0,961.0,6528,3.54,3.54,3.8,detected,0
5.0,5.0,25,33,person,0.5668,1566,0,29,59,1580.5,29.5,1711,95.63,47.82,3.2,detected,0
5.0,5.0,25,36,person,0.9261,1667,550,118,268,1726.0,684.0,31624,89.51,89.51,2.4,detected,0
5.0,5.0,25,42,person,0.5596,1592,0,40,78,1612.0,39.0,3120,0.0,0.0,0.4,detected,0
5.0,5.0,25,43,person,0.9172,0,548,82,241,41.0,668.5,19762,0.0,0.0,0.2,detected,0
5.0,5.0,25,46,person,0.1707,254,831,153,163,330.5,912.5,24939,0.0,0.0,0.0,detected,0
6.0,6.0,30,3,person,0.5281,1153,0,51,119,1178.5,59.5,6069,35.9,35.9,6.0,detected,0
6.0,6.0,30,4,person,0.7506,1699,0,53,128,1725.5,64.0,6784,23.35,23.35,6.0,detected,0
6.0,6.0,30,5,person,0.8802,1112,64,53,146,1138.5,137.0,7738,56.8,56.8,6.0,detected,0
6.0,6.0,30,6,person,0.9109,1176,75,44,142,1198.0,146.0,6248,51.72,51.72,6.0,detected,0
6.0,6.0,30,11,person,0.244,1649,0,20,55,1659.0,27.5,1100,11.72,11.72,6.0,detected,0
6.0,6.0,30,13,person,0.407,1103,0,31,48,1118.5,24.0,1488,26.91,8.97,6.0,detected,0
6.0,6.0,30,14,person,0.7456,1136,473,95,205,1183.5,575.5,19475,92.85,92.85,6.0,detected,0
6.0,6.0,30,15,person,0.5725,15,279,74,157,52.0,357.5,11618,0.71,0.71,6.0,detected,0
6.0,6.0,30,16,person,0.9019,903,72,47,130,926.5,137.0,6110,49.86,49.86,6.0,detected,0
6.0,6.0,30,17,person,0.5481,111,287,60,131,141.0,352.5,7860,0.0,0.0,6.0,detected,0
6.0,6.0,30,19,person,0.8637,730,78,58,150,759.0,153.0,8700,63.69,63.69,5.6,detected,0
6.0,6.0,30,29,person,0.167,1889,865,30,173,1904.0,951.5,5190,9.55,9.55,4.8,detected,0
6.0,6.0,30,33,person,0.3335,1517,0,42,68,1538.0,34.0,2856,42.74,42.74,4.2,detected,0
6.0,6.0,30,36,person,0.89,1642,638,129,284,1706.5,780.0,36636,97.96,97.96,3.4,detected,0
6.0,6.0,30,42,person,0.4971,1609,0,29,55,1623.5,27.5,1595,16.26,16.26,1.4,detected,0
6.0,6.0,30,43,person,0.9165,94,475,120,242,154.0,596.0,29040,134.26,134.26,1.2,detected,0
6.0,6.0,30,46,person,0.8719,64,971,152,109,140.0,1025.5,16568,221.49,221.49,1.0,detected,0
7.0,7.0,35,4,person,0.3854,1722,0,52,74,1748.0,37.0,3848,35.15,35.15,7.0,detected,0
7.0,7.0,35,5,person,0.8545,1159,42,51,142,1184.5,113.0,7242,51.88,51.88,7.0,detected,0
7.0,7.0,35,6,person,0.9139,1222,50,41,138,1242.5,119.0,5658,52.05,52.05,7.0,detected,0
7.0,7.0,35,11,person,0.2691,1649,0,19,36,1658.5,18.0,684,9.51,9.51,7.0,detected,0
7.0,7.0,35,14,person,0.8876,1185,415,100,195,1235.0,512.5,19500,81.37,81.37,7.0,detected,0
7.0,7.0,35,15,person,0.4812,14,279,76,157,52.0,357.5,11932,0.0,0.0,7.0,detected,0
7.0,7.0,35,16,person,0.863,842,94,50,133,867.0,160.5,6650,63.97,63.97,7.0,detected,0
7.0,7.0,35,17,person,0.446,111,287,60,131,141.0,352.5,7860,0.0,0.0,7.0,detected,0
7.0,7.0,35,19,person,0.8209,788,57,57,147,816.5,130.5,8379,61.75,61.75,6.6,detected,0
7.0,7.0,35,29,person,0.2488,1887,864,32,175,1903.0,951.5,5600,1.0,1.0,5.8,detected,0
7.0,7.0,35,33,person,0.8488,1458,0,54,81,1485.0,40.5,4374,53.4,53.4,5.2,detected,0
7.0,7.0,35,36,person,0.7634,1641,744,129,259,1705.5,873.5,33411,93.51,93.51,4.4,detected,0
7.0,7.0,35,42,person,0.3341,1618,0,28,34,1632.0,17.0,952,13.51,13.51,2.4,detected,0
7.0,7.0,35,43,person,0.9198,229,418,106,225,282.0,530.5,23850,143.79,143.79,2.2,detected,0
7.0,7.0,35,50,person,0.8215,1414,1014,91,66,1459.5,1047.0,6006,0.0,0.0,0.0,detected,0
8.0,8.0,40,5,person,0.8708,1198,23,50,135,1223.0,90.5,6750,44.59,44.59,8.0,detected,0
8.0,8.0,40,6,person,0.8907,1261,30,43,133,1282.5,96.5,5719,45.89,45.89,8.0,detected,0
8.0,8.0,40,13,person,0.1583,1081,0,31,42,1096.5,21.0,1302,22.2,11.1,8.0,detected,0
8.0,8.0,40,14,person,0.925,1240,364,93,186,1286.5,457.0,17298,75.71,75.71,8.0,detected,0
8.0,8.0,40,15,person,0.3179,14,280,76,153,52.0,356.5,11628,1.0,1.0,8.0,detected,0
8.0,8.0,40,16,person,0.822,766,116,53,115,792.5,173.5,6095,75.63,75.63,8.0,detected,0
8.0,8.0,40,17,person,0.5407,112,287,59,131,141.5,352.5,7729,0.5,0.5,8.0,detected,0
8.0,8.0,40,19,person,0.6671,853,37,51,138,878.5,106.0,7038,66.67,66.67,7.6,detected,0
8.0,8.0,40,29,person,0.2157,1886,865,33,204,1902.5,967.0,6732,15.51,15.51,6.8,detected,0
8.0,8.0,40,33,person,0.838,1422,0,53,96,1448.5,48.0,5088,37.26,37.26,6.2,detected,0
8.0,8.0,40,36,person,0.7571,1611,864,128,216,1675.0,972.0,27648,103.11,103.11,5.4,detected,0
8.0,8.0,40,43,person,0.9005,327,369,95,214,374.5,476.0,20330,107.36,107.36,3.2,detected,0
8.0,8.0,40,50,person,0.8938,1425,901,119,178,1484.5,990.0,21182,62.24,62.24,1.0,detected,0
8.0,8.0,40,54,person,0.9142,2,390,80,207,42.0,493.5,16560,0.0,0.0,0.2,detected,0
9.0,9.0,45,5,person,0.8697,1237,2,49,137,1261.5,70.5,6713,43.38,43.38,9.0,detected,0
9.0,9.0,45,6,person,0.9075,1299,13,43,127,1320.5,76.5,5461,42.94,42.94,9.0,detected,0
9.0,9.0,45,14,person,0.9066,1276,318,91,180,1321.5,408.0,16380,60.22,60.22,9.0,detected,0
9.0,9.0,45,15,person,0.4842,16,281,73,155,52.5,358.5,11315,2.06,2.06,9.0,detected,0
9.0,9.0,45,16,person,0.894,688,142,53,130,714.5,207.0,6890,84.89,84.89,9.0,detected,0
9.0,9.0,45,17,person,0.2548,112,286,51,104,137.5,338.0,5304,15.04,15.04,9.0,detected,0
9.0,9.0,45,19,person,0.4984,909,18,49,139,933.5,87.5,6811,58.03,58.03,8.6,detected,0
9.0,9.0,45,29,person,0.2035,1886,865,33,211,1902.5,970.5,6963,3.5,3.5,7.8,detected,0
9.0,9.0,45,33,person,0.8923,1402,0,51,112,1427.5,56.0,5712,22.47,22.47,7.2,detected,0
9.0,9.0,45,36,person,0.8477,1547,1008,117,72,1605.5,1044.0,8424,100.07,100.07,6.4,detected,0
9.0,9.0,45,43,person,0.9166,401,322,89,207,445.5,425.5,18423,87.13,87.13,4.2,detected,0
9.0,9.0,45,50,person,0.851,1472,795,113,282,1528.5,936.0,31866,69.66,69.66,2.0,detected,0
9.0,9.0,45,54,person,0.8814,114,352,85,195,156.5,449.5,16575,122.66,122.66,1.2,detected,0
9.0,9.0,45,56,person,0.6689,1190,0,31,40,1205.5,20.0,1240,0.0,0.0,0.4,detected,0
10.0,10.0,50,5,person,0.8792,1279,0,48,113,1303.0,56.5,5424,43.8,43.8,10.0,detected,0
10.0,10.0,50,6,person,0.8613,1342,0,39,119,1361.5,59.5,4641,44.38,44.38,10.0,detected,0
10.0,10.0,50,13,person,0.1588,1072,0,25,39,1084.5,19.5,975,12.09,6.05,10.0,detected,0
10.0,10.0,50,14,person,0.8906,1316,279,88,170,1360.0,364.0,14960,58.47,58.47,10.0,detected,0
10.0,10.0,50,15,person,0.5252,14,279,75,157,51.5,357.5,11775,1.41,1.41,10.0,detected,0
10.0,10.0,50,16,person,0.8972,596,172,56,149,624.0,246.5,8344,98.74,98.74,10.0,detected,0
10.0,10.0,50,17,person,0.6253,112,286,60,134,142.0,353.0,8040,15.66,15.66,10.0,detected,0
10.0,10.0,50,19,person,0.3025,959,6,48,128,983.0,70.0,6144,52.5,52.5,9.6,detected,0
10.0,10.0,50,29,person,0.2739,1888,865,31,183,1903.5,956.5,5673,14.04,14.04,8.8,detected,0
10.0,10.0,50,33,person,0.7572,1380,4,52,127,1406.0,67.5,6604,24.38,24.38,8.2,detected,0
10.0,10.0,50,43,person,0.914,461,278,80,199,501.0,377.5,15920,73.38,73.38,5.2,detected,0
10.0,10.0,50,50,person,0.9292,1536,708,106,285,1589.0,850.5,30210,104.74,104.74,3.0,detected,0
10.0,10.0,50,54,person,0.9054,236,310,83,191,277.5,405.5,15853,128.75,128.75,2.2,detected,0
10.0,10.0,50,56,person,0.7176,1173,0,32,54,1189.0,27.0,1728,17.92,17.92,1.4,detected,0
10.0,10.0,50,61,person,0.899,908,948,125,132,970.5,1014.0,16500,0.0,0.0,0.2,detected,0
10.0,10.0,50,63,person,0.9053,0,589,87,228,43.5,703.0,19836,0.0,0.0,0.2,detected,0
11.0,11.0,55,5,person,0.2032,1319,0,44,93,1341.0,46.5,4092,39.29,39.29,11.0,detected,0
11.0,11.0,55,6,person,0.7936,1382,0,35,98,1399.5,49.0,3430,39.42,39.42,11.0,detected,0
11.0,11.0,55,13,person,0.1956,1076,0,24,38,1088.0,19.0,912,3.54,3.54,11.0,detected,0
11.0,11.0,55,14,person,0.8831,1359,245,83,162,1400.5,326.0,13446,55.54,55.54,11.0,detected,0
11.0,11.0,55,15,person,0.5553,16,280,75,156,53.5,358.0,11700,2.06,2.06,11.0,detected,0
11.0,11.0,55,16,person,0.178,498,200,65,90,530.5,245.0,5850,93.51,93.51,11.0,detected,0
11.0,11.0,55,17,person,0.6098,112,287,60,131,142.0,352.5,7860,0.5,0.5,11.0,detected,0
11.0,11.0,55,19,person,0.4485,999,0,52,113,1025.0,56.5,5876,44.12,44.12,10.6,detected,0
11.0,11.0,55,29,person,0.2229,1886,865,33,196,1902.5,963.0,6468,6.58,6.58,9.8,detected,0
11.0,11.0,55,33,person,0.3429,1332,8,46,111,1355.0,63.5,5106,51.16,51.16,9.2,detected,0
11.0,11.0,55,43,person,0.899,499,239,78,187,538.0,332.5,14586,58.26,58.26,6.2,detected,0
11.0,11.0,55,50,person,0.9371,1610,638,102,267,1661.0,771.5,27234,106.89,106.89,4.0,detected,0
11.0,11.0,55,54,person,0.8566,334,273,86,185,377.0,365.5,15910,107.24,107.24,3.2,detected,0
11.0,11.0,55,56,person,0.6895,1163,0,33,67,1179.5,33.5,2211,11.51,11.51,2.4,detected,0
11.0,11.0,55,58,person,0.1559,1809,225,69,137,1843.5,293.5,9453,0.0,0.0,1.6,detected,0
11.0,11.0,55,61,person,0.7508,1115,794,130,284,1180.0,936.0,36920,223.55,223.55,1.2,detected,0
11.0,11.0,55,63,person,0.7709,39,651,100,230,89.0,766.0,23000,77.71,77.71,1.2,detected,0
11.0,11.0,55,65,person,0.4041,1826,184,57,87,1854.5,227.5,4959,0.0,0.0,0.6,detected,0
11.0,11.0,55,68,person,0.9003,114,504,107,222,167.5,615.0,23754,0.0,0.0,0.2,detected,0
12.0,12.0,60,5,person,0.7029,1362,0,44,76,1384.0,38.0,3344,43.83,43.83,12.0,detected,0
12.0,12.0,60,6,person,0.5972,1415,0,34,81,1432.0,40.5,2754,33.59,33.59,12.0,detected,0
12.0,12.0,60,14,person,0.8901,1398,212,80,159,1438.0,291.5,12720,50.96,50.96,12.0,detected,0
12.0,12.0,60,15,person,0.4087,15,278,76,158,53.0,357.0,12008,1.12,1.12,12.0,detected,0
12.0,12.0,60,16,person,0.8159,395,237,48,151,419.0,312.5,7248,130.34,130.34,12.0,detected,0
12.0,12.0,60,17,person,0.4841,112,287,60,131,142.0,352.5,7860,0.0,0.0,12.0,detected,0
12.0,12.0,60,19,person,0.6473,1037,0,40,93,1057.0,46.5,3720,33.53,33.53,11.6,detected,0
12.0,12.0,60,29,person,0.2572,1888,865,31,178,1903.5,954.0,5518,9.06,9.06,10.8,detected,0
12.0,12.0,60,33,person,0.8243,1294,33,54,133,1321.0,99.5,7182,49.52,49.52,10.2,detected,0
12.0,12.0,60,43,person,0.8249,541,199,71,180,576.5,289.0,12780,58.09,58.09,7.2,detected,0
12.0,12.0,60,50,person,0.9175,1684,577,96,249,1732.0,701.5,23904,99.7,99.7,5.0,detected,0
12.0,12.0,60,54,person,0.9016,439,244,79,178,478.5,333.0,14062,106.58,106.58,4.2,detected,0
12.0,12.0,60,56,person,0.7317,1143,0,41,83,1163.5,41.5,3403,17.89,17.89,3.4,detected,0
12.0,12.0,60,58,person,0.1781,1758,317,70,116,1793.0,375.0,8120,95.88,95.88,2.6,detected,0
12.0,12.0,60,61,person,0.8828,1267,660,126,331,1330.0,825.5,41706,186.31,186.31,2.2,detected,0
12.0,12.0,60,63,person,0.909,223,602,105,230,275.5,717.0,24150,192.83,192.83,2.2,detected,0
12.0,12.0,60,65,person,0.3431,1772,297,59,108,1801.5,351.0,6372,134.39,134.39,1.6,detected,0
12.0,12.0,60,68,person,0.8853,235,436,89,200,279.5,536.0,17800,137.06,137.06,1.2,detected,0
12.0,12.0,60,69,person,0.7411,1796,215,68,118,1830.0,274.0,8024,0.0,0.0,1.0,detected,0
12.0,12.0,60,74,person,0.5859,1401,932,125,148,1463.5,1006.0,18500,0.0,0.0,0.6,detected,0
12.0,12.0,60,75,person,0.1581,1281,0,30,38,1296.0,19.0,1140,0.0,0.0,0.6,detected,0
12.0,12.0,60,76,person,0.8462,0,866,79,212,39.5,972.0,16748,0.0,0.0,0.2,detected,0
13.0,13.0,65,5,person,0.7365,1401,0,39,59,1420.5,29.5,2301,37.48,37.48,13.0,detected,0
13.0,13.0,65,6,person,0.4673,1447,0,31,64,1462.5,32.0,1984,31.66,31.66,13.0,detected,0
13.0,13.0,65,13,person,0.6021,1078,0,32,65,1094.0,32.5,2080,14.77,7.39,13.0,detected,0
13.0,13.0,65,14,person,0.8467,1437,181,76,151,1475.0,256.5,11476,50.93,50.93,13.0,detected,0
13.0,13.0,65,15,person,0.4944,13,275,78,161,52.0,355.5,12558,1.8,1.8,13.0,detected,0
13.0,13.0,65,16,person,0.8393,291,265,61,168,321.5,349.0,10248,104.11,104.11,13.0,detected,0
13.0,13.0,65,17,person,0.5321,112,287,60,130,142.0,352.0,7800,0.5,0.5,13.0,detected,0
13.0,13.0,65,19,person,0.6841,1092,0,41,89,1112.5,44.5,3649,55.54,55.54,12.6,detected,0
13.0,13.0,65,29,person,0.2763,1890,865,30,174,1905.0,952.0,5220,2.5,2.5,11.8,detected,0
13.0,13.0,65,33,person,0.8722,1253,44,57,140,1281.5,114.0,7980,42.08,42.08,11.2,detected,0
13.0,13.0,65,43,person,0.7704,611,177,65,131,643.5,242.5,8515,81.56,81.56,8.2,detected,0
13.0,13.0,65,50,person,0.9217,1729,519,92,236,1775.0,637.0,21712,77.52,77.52,6.0,detected,0
13.0,13.0,65,54,person,0.8633,532,214,67,170,565.5,299.0,11390,93.41,93.41,5.2,detected,0
13.0,13.0,65,56,person,0.1866,1114,0,42,97,1135.0,48.5,4074,29.35,29.35,4.4,detected,0
13.0,13.0,65,58,person,0.3204,1736,348,65,113,1768.5,404.5,7345,38.35,38.35,3.6,detected,0
13.0,13.0,65,61,person,0.9089,1365,550,116,302,1423.0,701.0,35032,155.4,155.4,3.2,detected,0
13.0,13.0,65,63,person,0.9195,401,543,92,221,447.0,653.5,20332,182.88,182.88,3.2,detected,0
13.0,13.0,65,65,person,0.2593,1747,296,71,160,1782.5,376.0,11360,31.4,31.4,2.6,detected,0
13.0,13.0,65,68,person,0.1865,322,379,83,201,363.5,479.5,16683,101.23,101.23,2.2,detected,0
13.0,13.0,65,69,person,0.4472,1765,247,73,97,1801.5,295.5,7081,35.7,35.7,2.0,detected,0
13.0,13.0,65,74,person,0.908,1517,813,128,266,1581.0,946.0,34048,131.93,131.93,1.6,detected,0
13.0,13.0,65,75,person,0.1584,1196,1,21,33,1206.5,17.5,693,89.51,89.51,1.6,detected,0
13.0,13.0,65,76,person,0.8652,16,737,113,298,72.5,886.0,33674,92.11,92.11,1.2,detected,0
13.0,13.0,65,77,person,0.884,124,729,149,332,198.5,895.0,49468,0.0,0.0,0.4,detected,0
14.0,14.0,70,5,person,0.3562,1437,0,34,43,1454.0,21.5,1462,34.44,34.44,14.0,detected,0
14.0,14.0,70,6,person,0.1916,1479,0,29,46,1493.5,23.0,1334,32.28,32.28,14.0,detected,0
14.0,14.0,70,13,person,0.3869,1101,6,30,60,1116.0,36.0,1800,22.28,22.28,14.0,detected,0
14.0,14.0,70,14,person,0.9001,1474,151,74,148,1511.0,225.0,10952,47.84,47.84,14.0,detected,0
14.0,14.0,70,15,person,0.4247,15,278,75,158,52.5,357.0,11850,1.58,1.58,14.0,detected,0
14.0,14.0,70,16,person,0.8159,181,306,65,177,213.5,394.5,11505,117.19,117.19,14.0,detected,0
